# Haus Kauf from immoscout24.de on 2015-08-09-17-49
ID,Adresse,Bilder,Features,Grundgriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
55085623,"Gönnsdorf/Pappritz, Dresden",3,[Provisionsfrei*],False,500 m²,Haus,,272.320 €,,,Kauf,01009,Dresden,Gönnsdorf/Pappritz,Die neue Generation: Passivhäuser von Bien-Zenker,128 m²,5,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
55085707,"Klotzsche, Dresden",3,[Provisionsfrei*],False,500 m²,Haus,,262.600 €,,,Kauf,01309,Dresden,Klotzsche,Die neue Generation: Passivhäuser von Bien-Zenker,128 m²,5,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
55085720,"Löbtau-Süd, Dresden",3,[Provisionsfrei*],False,370 m²,Haus,,194.990 €,,,Kauf,01189,Dresden,Löbtau-Süd,Käufer für ein wunderschönes Eigenheim in DD-Löbtau gesucht,124 m²,5,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
55085784,"Talstraße, Cossebaude/Mobschatz/Oberwartha, Dresden",2,[Provisionsfrei*],False,660 m²,Haus,,179.990 €,51.08026,13.618,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Preisgünstiges Niedrigenergiehaus in Cossebaude,125 m²,5,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
57345505,"Hellerau/Wilschdorf, Dresden",1,[Provisionsfrei*],False,600 m²,Haus,,199.332 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Bien-Zenker-Aktionshaus in Hellerau,122 m²,4,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
61620744,"Bautzner Str. 10, Innere Neustadt, Dresden",5,[],False,600 m²,Haus,,1.100.000 €,51.06274,13.75086,Kauf,01099,Dresden,Innere Neustadt,"Wohn-und Geschäftshaus (Denkmal) m. romantischem Garten, komplett vermietet, gute Lage DD Neustadt ",677 m²,20,False,aebdf5df-9315-39b7-8071-57a0b078759f
64160218,"Altonaer Straße  21, Friedrichstadt, Dresden",10,[Provisionsfrei*],True,260 m²,Haus,,330.988 €,51.04933,13.70687,Kauf,01159,Dresden,Friedrichstadt, - Friedrichstädter Gartenhäuser- Kleines Idylisches Baugebiet -,156 m²,6,False,6ee69520-bafa-3e03-b505-cce920b129e2
65476940,"Weixdorf, Dresden",9,[],False,1.350 m²,Haus,,395.000 €,,,Kauf,01108,Dresden,Weixdorf,"Großz. EFH in idyll. Lage m. Terr., Pool, Wintergarten/Kamin, Sauna in DD-Weixdorf                 ",230 m²,8,False,e1b44548-d76b-39d6-a168-11eedfebe535
66921698,"Weinbergstraße, Cossebaude/Mobschatz/Oberwartha, Dresden",1,[Provisionsfrei*],False,695 m²,Haus,,280.331 €,51.08378,13.61842,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Hier kann ihr Traumhaus stehen!,"124,17 m²",5,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
66921731,"Tharandter Straße 1, Hellerau/Wilschdorf, Dresden",1,[Provisionsfrei*],False,1.500 m²,Haus,,180.331 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Hier kann ihr Traumhaus stehen!,"124,17 m²",5,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
66921743,"Naußlitz, Dresden",1,[Provisionsfrei*],False,1.300 m²,Haus,,226.331 €,,,Kauf,01159,Dresden,Naußlitz,Hier kann ihr Traumhaus stehen!,"124,17 m²",5,False,0dae762a-ab5e-3165-b8e5-20f5bd058e37
68165600,"Zschierener Straße 8a, Kleinzschachwitz, Dresden",10,[],False,1.060 m²,Haus,,690.000 €,51.00668,13.8496,Kauf,01259,Dresden,Kleinzschachwitz,außergewöhnliche Villa in Kleinzschachwitz,245 m²,12,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
68416627,"Lockwitz, Dresden",8,[Provisionsfrei*],True,600 m²,Haus,,229.900 €,,,Kauf,01068,Dresden,Lockwitz,"Grundstück in Dresden Nickern - auch Bungalow möglich, E70 Haus",138 m²,4,False,db8bbb18-cfa0-3dbd-90d1-38b4b3f12766
69536987,"Weixdorf, Dresden",14,[],False,2.200 m²,Haus,,995.000 €,,,Kauf,01108,Dresden,Weixdorf,Großz. EFH in idyll. Lage + Gewerbe + Vermietung im Paket in DD-Weixdorf                  ,500 m²,8,False,e1b44548-d76b-39d6-a168-11eedfebe535
70223158,"Großzschachwitz, Dresden",15,[],True,2.185 m²,Haus,,585.000 €,,,Kauf,01259,Dresden,Großzschachwitz,01259 Dresden...großzügiges Wohnen mit Studio im Dachgeschoss ....Haus inkl. Grundstück,235 m²,6,False,aa044318-09c9-39dd-908c-00e67e16ada1
71662076,"Briesnitz, Dresden",15,[],True,1.700 m²,Haus,,490.000 €,,,Kauf,01157,Dresden,Briesnitz,Idyllisch gelegenes EFH im Grünen m. Wintergarten u. gr. Süd-Terrasse in Stadtrandlage DD-Briesnitz,250 m²,6,False,e1b44548-d76b-39d6-a168-11eedfebe535
71724891,"Altlockwitz 26, Lockwitz, Dresden",6,[Provisionsfrei*],False,1.840 m²,Haus,,180.000 €,50.98923,13.81174,Kauf,01257,Dresden,Lockwitz,Wohnen und Gewerbe | Hier ist alles möglich!,200 m²,8,True,afcafd41-5560-39d5-b583-de197fcd049a
71938967,"Loschwitz/Wachwitz, Dresden",12,[],True,1.050 m²,Haus,,822.000 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Großzügiges Wohnen mit Studio im Dachgeschoss in Dresden- Loschwitz - Effizienzhaus inkl. Grundstück,225 m²,6,False,aa044318-09c9-39dd-908c-00e67e16ada1
71940840,"Hosterwitz/Pillnitz, Dresden",15,[],True,690 m²,Haus,,705.000 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,01326 Dresden - großzügiges Wohnen mit Studio im Dachgeschoss -  inkl. Grundstück und Keller,235 m²,6,False,aa044318-09c9-39dd-908c-00e67e16ada1
71941287,"Hosterwitz/Pillnitz, Dresden",10,[],True,1.200 m²,Haus,,1.050.000 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,Bauhaus mit Elbblick in 01326 Dresden -  Effizienzhaus inkl. Grundstück und Keller,235 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
72261424,"Langebrück/Schönborn, Dresden",7,[],True,800 m²,Haus,,268.700 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,Architektenhaus in Langebrück - Effizienzhaus inkl. Grundstück,136 m²,4,False,aa044318-09c9-39dd-908c-00e67e16ada1
72302874,"Klotzsche, Dresden",13,[],True,710 m²,Haus,,539.000 €,,,Kauf,01109,Dresden,Klotzsche,01109 Dresden direkt vor einem Biotop - exklusives Bauhaus als Effizienhaus 55 inkl. Grundstück,195 m²,4,False,aa044318-09c9-39dd-908c-00e67e16ada1
72303038,"Klotzsche, Dresden",14,[],True,935 m²,Haus,,590.000 €,,,Kauf,01109,Dresden,Klotzsche,01109 Dresden...Bauhaus inkl. Grundstück,210 m²,4,False,aa044318-09c9-39dd-908c-00e67e16ada1
72303227,"Klotzsche, Dresden",14,[],True,955 m²,Haus,,780.000 €,,,Kauf,01109,Dresden,Klotzsche,OKAL  Bauhaus in 01109 Dresden -  Effizienzhaus inkl. Grundstück und Keller,235 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
72517006,"Langebrück/Schönborn, Dresden",10,[],True,1.150 m²,Haus,,410.000 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,01465 Dresden: niveauvolle Baulücke KfW-Haus mit über 200 m² inkl. Grundstück,195 m²,7,False,aa044318-09c9-39dd-908c-00e67e16ada1
73146431,"Pirnaer Landstraße 303-305, Großzschachwitz, Dresden",6,[Provisionsfrei*],True,282 m²,Haus,,280.500 €,50.99282,13.85181,Kauf,01259,Dresden,Großzschachwitz,*** WOHNEN AM SEE *** NEUBAU VON VIER DOPPELHÄUSERN ***,"175,1 m²",5,False,eb40d8b3-26a6-384b-8054-09537dc958ba
73151895,"Cossebaude/Mobschatz/Oberwartha, Dresden",10,[Provisionsfrei*],True,1.050 m²,Haus,,499.000 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Repräsentative und elegante Stadtvilla,220 m²,6,False,69c663d5-4713-3caf-a481-fe776b3cf100
73207627,"Angelikastraße 15 A, Radeberger Vorstadt, Dresden",26,[Provisionsfrei*],True,530 m²,Haus,,745.000 €,51.06844,13.78326,Kauf,01099,Dresden,Radeberger Vorstadt,Von Privat: Schreber-Villa im preußischen Viertel,296 m²,12,False,3f15390c-6850-361c-9b4d-66538dbfb043
73408754,"Löbtau-Süd, Dresden",1,[],False,990 m²,Haus,,1.300.000 €,,,Kauf,01159,Dresden,Löbtau-Süd,Investment in Dresden West - saniertes MFH mit 13 Wohnungen,910 m²,30,False,cda08f67-a92e-3dae-997a-9747dbfaac85
73750651,"Bühlau/Weißer Hirsch, Dresden",3,[],False,7.640 m²,Haus,,399.000 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,Wohnen und Arbeiten an einem Ort in Loschwitz/Bühlau,130 m²,16,False,9e3d0284-17ac-365f-9fb6-e60bec24c08b
73773022,"Klotzsche, Dresden",14,[Provisionsfrei*],True,645 m²,Haus,,387.000 €,,,Kauf,01109,Dresden,Klotzsche,01109 Dresden - Bauhaus als Effizienhaus inkl. Grundstück,138 m²,4,False,aa044318-09c9-39dd-908c-00e67e16ada1
73776638,"Mickten, Dresden",13,[],True,705 m²,Haus,,503.000 €,,,Kauf,01139,Dresden,Mickten,01139 Dresden- großzügiges Wohnen mit Studio im Dachgeschoss ....Haus inkl. Grundstück,235 m²,6,False,aa044318-09c9-39dd-908c-00e67e16ada1
73910117,"Blasewitz, Dresden",10,[],True,990 m²,Haus,,2.490.000 €,,,Kauf,01309,Dresden,Blasewitz,Stilvolles und denkmalgeschütztes Luxusdomizil in Dresden - Blasewitz,398 m²,10,False,d4ddbd00-633e-300f-bd31-14b9fc3434e4
74045555,"Hosterwitz/Pillnitz, Dresden",1,[],False,2.600 m²,Haus,,2.150.000 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,Einzigartige Atriumvilla in unwiederbringlicher Lage unterhalb des Elbhanges,625 m²,13,False,4e3d08ca-2b72-3445-b0ac-0222d40079b2
74811571,"Pieschen-Nord/Trachenberge, Dresden",16,[],True,1.490 m²,Haus,,695.000 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,01129 Dresden - Architektenvilla mit Studio-Loft im KfW 55-Standart - Haus inkl. Grundstück,235 m²,6,False,aa044318-09c9-39dd-908c-00e67e16ada1
75197437,"Briesnitz, Dresden",3,[],False,900 m²,Haus,,300.000 €,,,Kauf,01157,Dresden,Briesnitz,"Gewerbeimmobilie ausbaubar als EFH, DHH oder RHH in absolut grüner idyllischer Lage von DD-Briesnitz",300 m²,10,False,e1b44548-d76b-39d6-a168-11eedfebe535
75207072,"Klotzsche, Dresden",11,[],False,200 m²,Haus,,250.000 €,,,Kauf,01109,Dresden,Klotzsche,DD-Klotzsche: Gepflegte DHH am Wiesenrand,105 m²,3,False,4b805b0f-89aa-3bdc-9689-923ad40d98f5
75924451,"Pieschen-Nord/Trachenberge, Dresden",8,[],True,490 m²,Haus,,497.500 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,Modern Wohnen im historischen Gewand!,205 m²,7,False,e021e1c2-2540-366c-b56c-6ce26f42cbc1
75935430,"Kleinzschachwitz, Dresden",2,[],False,1.000 m²,Haus,,649.000 €,,,Kauf,01259,Dresden,Kleinzschachwitz,Wohlfühl-Oase in einer der schönsten Wohnlagen von Dresden,250 m²,10,False,cda08f67-a92e-3dae-997a-9747dbfaac85
76096199,"Coschütz/Gittersee, Dresden",1,[],False,1.010 m²,Haus,,580.000 €,,,Kauf,01189,Dresden,Coschütz/Gittersee,Saniertes Mehrfamilienhaus in Coschütz / Gittersee,277 m²,12,False,f7775ab2-850f-3be2-85f7-bee548cf9dbb
76781648,"Trachau, Dresden",8,[],True,450 m²,Haus,,233.500 €,,,Kauf,01139,Dresden,Trachau,Modernes Wohnen am Elbepark,104 m²,6,False,596bae06-f9f4-31ae-aa4a-9573604a3c52
76781859,"Kleinzschachwitz, Dresden",23,[],True,1.269 m²,Haus,,395.000 €,,,Kauf,01259,Dresden,Kleinzschachwitz,Mehrgenerationen-Doppelhaus im Südosten von Dresden,"245,82 m²",12,False,d5fe731b-3823-3bcb-ba8f-f30fa1c22086
76940662,"Lockwitz, Dresden",8,[],True,610 m²,Haus,,222.500 €,,,Kauf,01217,Dresden,Lockwitz,Wohnen im Dresdener Süden. Klein und fein.,100 m²,5,False,596bae06-f9f4-31ae-aa4a-9573604a3c52
77060692,"Weixdorf, Dresden",7,[],False,645 m²,Haus,,249.999 €,,,Kauf,01108,Dresden,Weixdorf,STADTVILLA in DD Weixdorf,152 m²,6,False,cfb3c7a3-5af8-3a1c-a1bb-837cbd6304a8
77166049,"Hosterwitz/Pillnitz, Dresden",15,[],True,1.290 m²,Haus,,845.000 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,Bauhaus mit Elbblick in 01326 Dresden -  Effizienzhaus inkl. Grundstück ,220 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
77200531,"Meixstraße 64, Schönfeld/Schullwitz, Dresden",22,[],True,43.984 m²,Haus,,600.000 €,51.01826,13.89469,Kauf,01328,Dresden,Schönfeld/Schullwitz,"Besondere Immobilie, Gasthof mit Pension und Wohnen",600 m²,16,False,3efe3bd9-a949-3017-9e25-38f4867ab604
77259222,"Hellerau/Wilschdorf, Dresden",11,[Provisionsfrei*],False,800 m²,Haus,,13.000 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Bungalow mit viel Zubehör auf gepflegten Gartengrundstück in ruhiger Lage  von Dresden-Wilschdorf,24 m²,2,False,510d32a7-baa6-34e8-9323-059068e1455c
77331930,"Briesnitz, Dresden",11,[],False,680 m²,Haus,,330.000 €,,,Kauf,01157,Dresden,Briesnitz,Schönes Wohnen am westlichen Elbhang ,253 m²,12,False,fcfaf779-2229-3285-80d4-c0827c6872b3
77340251,"Tolkewitz/Seidnitz-Nord, Dresden",8,[],True,530 m²,Haus,,499.000 €,,,Kauf,01277,Dresden,Tolkewitz/Seidnitz-Nord,Eine der letzten Baulücken - ruhige Lage und in wenigen Minuten an der Elbe,134 m²,5,False,19359db3-2c31-323e-b63c-76a7a22c955d
77402680,"Briesnitz, Dresden",5,[],True,1.000 m²,Haus,,354.000 €,,,Kauf,01157,Dresden,Briesnitz,Mediterrane Villa auf großen Grundstück in DD-Stetzsch (2. Reihe) - ideal für junge Familien!,165 m²,5,False,d4b7a164-d08c-34e5-8908-a391f1e3d8bd
77408716,"Mickten, Dresden",6,[],False,4.500 m²,Haus,,1.100.000 €,,,Kauf,01139,Dresden,Mickten,Dresden: 5.500 m² Sanierung+Neubau 10 Min. vom Zentrum,5.550 m²,100,False,4b805b0f-89aa-3bdc-9689-923ad40d98f5
77444324,"Radeberger Vorstadt, Dresden",14,[],False,1.370 m²,Haus,,1.250.000 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,Herrschaftliche Stadtvilla als repräsentativer Wohn- und Firmensitz!,536 m²,20,False,0ebe5bb5-e98b-337f-901d-eebf5ed5044c
77512617,"Tolkewitz/Seidnitz-Nord, Dresden",2,[],False,930 m²,Haus,,257.500 €,,,Kauf,01279,Dresden,Tolkewitz/Seidnitz-Nord,Achtung Eigennutzer! Große Eigentumswohnungen in sanierter Altbauvilla in Dresden-Tolkewitz ,99 m²,4,False,4a3bb997-530d-3e2c-aaa4-9df7413d3193
77648859,"Pieschen-Nord/Trachenberge, Dresden",15,[],True,1.510 m²,Haus,,715.000 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,01129 Dresden - exklusives Bauhaus -  Effizienzhaus inkl. Grundstück ,220 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
77742419,"Kleinpestitz/Mockritz, Dresden",13,[Provisionsfrei*],True,0 m²,Haus,,495.000 €,,,Kauf,01217,Dresden,Kleinpestitz/Mockritz,"RUHIG, FAMILIENGERECHT WOHNEN - ERSTBEZUG NACH NEUBAU","173,1 m²",5,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
77742629,"Leubnitz-Neuostra, Dresden",13,[Provisionsfrei*],True,0 m²,Haus,,495.000 €,,,Kauf,01219,Dresden,Leubnitz-Neuostra,ERSTBEZUG IN 8 WOCHEN,"173,1 m²",5,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
77753364,"Bahnhofstraße 25, Leuben, Dresden",7,[],False,4.970 m²,Haus,,1.600.000 €,50.9998,13.83144,Kauf,01259,Dresden,Leuben,Denkmalgeschützte Villa in Dresden,790 m²,25,False,bacd69b6-7389-3d24-8ed1-9ba674fafaf3
77790998,"Loschwitz/Wachwitz, Dresden",7,[Provisionsfrei*],False,500 m²,Haus,,624.000 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,Schillerplatz in greifbarer Nähe!!,150 m²,6,False,ea38c0ad-9155-319c-8c6b-d48ead86a20d
77802774,"Cossebaude/Mobschatz/Oberwartha, Dresden",15,[],False,2.000 m²,Haus,,395.000 €,,,Kauf,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Erfüllen Sie sich Ihren Traum von einer herrschaftlichen Villa!,135 m²,5,False,545d2065-cf09-34fe-87fa-3766d216d04b
77911594,"Weixdorf, Dresden",15,[],True,690 m²,Haus,,395.000 €,,,Kauf,01108,Dresden,Weixdorf,01108 Dresden neues KfW55-Stadthaus von OKAL inkl. Grundstück,166 m²,4,False,aa044318-09c9-39dd-908c-00e67e16ada1
77937016,"Radeberger Vorstadt, Dresden",1,[],False,4.500 m²,Haus,,3.000.000 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,www.r-o.de+++ Lage! Lage! Lage! Objekt mit Perspektive,549 m²,12,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
77937048,"Seevorstadt-Ost, Dresden",4,[],False,1.360 m²,Haus,,1.490.000 €,,,Kauf,01219,Dresden,Seevorstadt-Ost,www.r-o.de+++ Monbijou am Großen Garten,623 m²,20,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
77937054,"Kleinzschachwitz, Dresden",3,[Provisionsfrei*],False,485 m²,Haus,,835.000 €,,,Kauf,01259,Dresden,Kleinzschachwitz,www.r-o.de+++ Top-Einfamilienhaus in Kleinzschachwitz,"313,67 m²",6,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
77976430,"Lockwitz, Dresden",3,[],False,3.284 m²,Haus,,570.000 €,,,Kauf,01257,Dresden,Lockwitz,www.r-o.de+++ charmante Villa im Dresdner Süden mit Perspektive,"407,63 m²",16,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
78073722,"Weixdorf, Dresden",16,[],True,695 m²,Haus,,385.000 €,,,Kauf,01108,Dresden,Weixdorf,01108 Dresden neues KfW55-Architektenhaus von OKAL inkl. Grundstück,170 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
78073750,"Lockwitz, Dresden",16,[],True,840 m²,Haus,,385.000 €,,,Kauf,01257,Dresden,Lockwitz,01257 Dresden neues KfW55-Architektenhaus von OKAL inkl. Grundstück,170 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
78075537,"Langebrück/Schönborn, Dresden",16,[],True,795 m²,Haus,,335.000 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,01465 Langebrück neues KfW55-Architektenhaus von OKAL inkl. Grundstück,170 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
78076358,"Pieschen-Nord/Trachenberge, Dresden",19,[],True,515 m²,Haus,,349.500 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,01129 - KfW-Stadthaus inkl. Keller...Haus (schlüsselfertig) inkl. Grundstück,118 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
78076480,"Bühlau/Weißer Hirsch, Dresden",14,[],True,735 m²,Haus,,745.000 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,01324 Dresden....gemeinsam wohnen-getrennt leben ....Haus inkl. Grundstück,260 m²,8,False,aa044318-09c9-39dd-908c-00e67e16ada1
78089222,"Pieschen-Nord/Trachenberge, Dresden",15,[],True,544 m²,Haus,,535.000 €,,,Kauf,01129,Dresden,Pieschen-Nord/Trachenberge,01129 Dresden - Architektenvilla mit Studio-Loft im KfW 55-Standart - Haus inkl. Grundstück,235 m²,6,False,aa044318-09c9-39dd-908c-00e67e16ada1
78111547,"Gompitz/Altfranken, Dresden",9,[],True,602 m²,Haus,,245.000 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,RUHIGES EINFAMILIENHAUS MIT EINLIEGERWOHNUNG,167 m²,6,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
78235926,"Großzschachwitz, Dresden",9,[Provisionsfrei*],True,480 m²,Haus,,297.000 €,,,Kauf,01259,Dresden,Großzschachwitz,!!! Vorfreude !!! Nur 4 Doppelhäuser !!! Sichern Sie sich Ihr neues Zuhause,"159,1 m²",5,False,71bb8d46-c01f-3178-b496-125334cc7748
78306805,"Großzschachwitz, Dresden",10,[Provisionsfrei*],True,480 m²,Haus,,297.000 €,,,Kauf,01259,Dresden,Großzschachwitz,!!! Attraktiver Sommer im Dresdner Osten !!! Vier Doppelhäuser mit Blick zum See !!!,"159,1 m²",5,False,71bb8d46-c01f-3178-b496-125334cc7748
78324649,"Bühlau/Weißer Hirsch, Dresden",5,[],False,700 m²,Haus,,309.000 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,Moderne Stadtvilla im historischen Dorfkern von Bühlau,126 m²,5,False,bcfd2494-05a9-3d48-8ed8-f84f97745037
78402176,"Lockwitz, Dresden",10,[Provisionsfrei*],True,480 m²,Haus,,297.000 €,,,Kauf,01259,Dresden,Lockwitz,!!! Neugierig? !!! Ihr neues Zuhause finden Sie bei uns !!!,"159,1 m²",5,False,71bb8d46-c01f-3178-b496-125334cc7748
78474874,"Am Lehmberg 2, Briesnitz, Dresden",8,[Provisionsfrei*],False,780 m²,Haus,,449.000 €,51.06468,13.67399,Kauf,01157,Dresden,Briesnitz,ALLEGRO HAUS® *** Traumhafte Stadtvilla in zentrumsnaher Lage!***,160 m²,6,False,9f55261b-7ea6-3459-8c08-659f5f3d427c
78482020,"Klotzsche, Dresden",5,[Provisionsfrei*],False,830 m²,Haus,,368.690 €,,,Kauf,01109,Dresden,Klotzsche,Moderner Lifestyle auf großzügigem Grundstück!,160 m²,6,False,c7108d43-9ae4-3e9a-a7c5-402ebf236e13
78673073,"Leipziger Vorstadt, Dresden",13,[Provisionsfrei*],True,200 m²,Haus,,198.000 €,,,Kauf,01099,Dresden,Leipziger Vorstadt,"Seperater Eingang und Dachterrasse, sehr ruhig im Hechtviertel!",95 m²,3,False,2eeacf09-f598-3a9a-a91d-11b60d67faa8
78743370,"Bühlau/Weißer Hirsch, Dresden",14,[],True,1.600 m²,Haus,,463.000 €,,,Kauf,01326,Dresden,Bühlau/Weißer Hirsch,Charmante und Außergewöhnliche Immobilie mit riesigem Grundstück,149 m²,6,False,82c3628e-77d5-3ea1-8758-4119639df00d
78743670,"Bühlau/Weißer Hirsch, Dresden",14,[],True,1.600 m²,Haus,,463.000 €,,,Kauf,01326,Dresden,Bühlau/Weißer Hirsch,Sonniges und ruhiges Familiendomizil!,149 m²,6,False,82c3628e-77d5-3ea1-8758-4119639df00d
78743726,"Bühlau/Weißer Hirsch, Dresden",13,[],True,1.600 m²,Haus,,579.000 €,,,Kauf,01326,Dresden,Bühlau/Weißer Hirsch,Großzügige Immobilie in idyllischer und sonniger Lage,215 m²,8,False,82c3628e-77d5-3ea1-8758-4119639df00d
78974504,"Klotzsche, Dresden",6,[Provisionsfrei*],False,613 m²,Haus,,259.509 €,,,Kauf,01109,Dresden,Klotzsche,Ihr Traum vom Haus wird wahr!,"114,81 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
78974508,"Klotzsche, Dresden",8,[Provisionsfrei*],False,1.324 m²,Haus,,372.999 €,,,Kauf,01109,Dresden,Klotzsche,Zwei Generationen unter einem Dach!,"188,63 m²",7,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79039052,"Naußlitz, Dresden",11,[Provisionsfrei*],True,870 m²,Haus,,454.200 €,,,Kauf,01169,Dresden,Naußlitz,Genießen Sie Ihr neues zu Hause! ,151 m²,4,False,7ea31307-b475-3686-879e-d21c89eab5ab
79103499,"Klotzsche, Dresden",12,[Provisionsfrei*],False,"1.011,89 m²",Haus,,355.599 €,,,Kauf,01109,Dresden,Klotzsche,Suchen Sie ein Haus mit viel Platz?,"188,63 m²","6,5",False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79103505,"Langebrück/Schönborn, Dresden",9,[Provisionsfrei*],False,1.130 m²,Haus,,330.260 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,Genießen Sie modernes und barrierefreies Wohnen auf eigenem Grundstück!,"115,41 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79103518,"Hosterwitz/Pillnitz, Dresden",7,[Provisionsfrei*],False,819 m²,Haus,,287.390 €,,,Kauf,01328,Dresden,Hosterwitz/Pillnitz,Warum länger zur Miete wohnen?!,"128,26 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79103522,"Hellerau/Wilschdorf, Dresden",7,[Provisionsfrei*],False,613 m²,Haus,,246.799 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Entdecken Sie die Vielfalt unserer Haustypen!,"114,81 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79103527,"Hellerau/Wilschdorf, Dresden",7,[Provisionsfrei*],False,558 m²,Haus,,244.699 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Das Fertighaus mit Wohlfühlgarantie,"137,01 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79103531,"Gompitz/Altfranken, Dresden",8,[Provisionsfrei*],False,1.000 m²,Haus,,226.300 €,,,Kauf,01156,Dresden,Gompitz/Altfranken,Charmantes Zuhause mit Wohlfühlgarantie,"134,88 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79103533,"Klotzsche, Dresden",8,[Provisionsfrei*],False,870 m²,Haus,,257.298 €,,,Kauf,01109,Dresden,Klotzsche,Verwirklichen Sie Ihren Traum - Nutzen Sie die niedrigen Bauzinsen!,"127,22 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79156222,"Löbtau-Süd, Dresden",6,[],False,620 m²,Haus,,1.200.000 €,,,Kauf,01159,Dresden,Löbtau-Süd,Solides Mehrfamilienhaus mit Gewerbe im EG in interessanter Lage der Dresdener Vorstadt!,890 m²,30,False,c7c70632-b701-336b-8536-7735a7ff5286
79162169,"Loschwitz/Wachwitz, Dresden",1,[],False,6.100 m²,Haus,,830.000 €,,,Kauf,01326,Dresden,Loschwitz/Wachwitz,www.r-o.de+++ Klassisch schön - Einfamilienhaus mit Parkgrundstück am Elbhang -,190 m²,5,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
79164504,"Österreicher Straße 85, Laubegast, Dresden",15,[Provisionsfrei*],False,194 m²,Haus,,299.900 €,51.02075,13.84143,Kauf,01279,Dresden,Laubegast,*Objektvorstellung Dienstag 11.08.2015 nach Terminvereinbarung mit Hr. Beckert Tel: 0175-5757492* ,133 m²,"5,5",False,4c499eac-8734-3b35-9fbc-5d78ceb27eb7
